,기준_분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
107177,4,골목상권,해방촌 남동측,한식음식점,483442601,11046,300692556,182750045,36740818,45483301,54925573,78936518,84606346,105046143,77703902,10194906,2060099,48741394,31484067,238874063,152088072,219561622,220753919,3214048,200402473,118919874,47101938,49236902,21440307,8066,2980,1502,1383,1529,1633,2019,1960,1020,108,322,3092,1139,4547,1838,5785,4465,158,3992,2870,1482,1079,672,28
107178,4,골목상권,해방촌 남동측,일식음식점,30000000,441,18342543,11657457,4215605,2911270,2094443,3397817,5723408,6228247,5429210,5319421,0,0,0,12077977,12602602,10500378,17740463,353544,17066862,8011598,654323,1082868,1071644,264,177,50,40,35,56,83,92,85,82,0,0,0,186,173,147,279,7,263,97,12,18,27,3
107179,4,골목상권,해방촌 남동측,양식음식점,2399706534,65866,1265752074,1133954460,136959346,206295497,255496115,275706492,391294624,616251643,517702817,95089638,77258233,266259618,281658965,1095759834,583680246,1059183439,1250612829,14140974,1049486983,806910418,261418063,133126812,44713018,33175,32691,4175,5009,6249,7422,10320,17945,14746,2778,2250,9573,9749,28763,12753,32181,33075,499,29276,24756,5931,3806,992,88
107180,4,골목상권,해방촌 남동측,제과점,147476936,15334,98291918,49185018,16795899,19960963,16832436,14686379,30016241,27607681,21577337,0,31982972,32959601,37554527,35797970,9181866,53525148,62659732,709967,29991182,32673756,23799571,15774602,13235802,10209,5125,1952,2180,1751,1851,2475,2691,2434,0,3565,3384,3451,3911,1023,6314,8160,128,4148,4495,2674,1702,1326,6
107181,4,골목상권,해방촌 남동측,패스트푸드점,676335067,25254,336779980,339555087,41811288,62717786,61485394,65561565,105203947,178326011,161229076,2084907,301335,150399830,174911058,303473282,45164655,331565192,330017299,10538173,321001939,198870306,74064148,40451368,16656556,12860,12394,1186,2611,2445,2725,3893,6303,6091,78,24,5761,6478,11406,1507,12415,12492,429,11686,7849,2842,1454,648,15
107182,4,골목상권,해방촌 남동측,치킨전문점,17610756,1106,10774566,6836190,2106685,728945,1806816,1938095,4194025,3078152,3758038,804949,0,131279,1232642,10574193,4867693,9644182,7151261,190009,4701177,2767227,3572176,4079328,1485527,671,435,152,28,131,132,228,207,228,42,0,21,63,684,296,580,505,7,387,228,193,207,63,3
107183,4,골목상권,해방촌 남동측,분식전문점,25631283,2763,16642632,8988651,1092967,3343372,3953856,4265651,3986786,4119232,4869419,0,1769075,6651457,7921866,8645175,643710,11067890,13089962,524566,9068825,5458972,3524089,2921282,2660118,1819,944,180,376,320,469,474,450,494,0,136,687,870,980,90,1150,1528,64,1094,612,359,302,246,9
107184,4,골목상권,해방촌 남동측,호프-간이주점,323291290,10058,155961607,167329683,15606556,32799689,25598902,26717600,55238860,108308922,59020761,46598254,891854,4578826,9651639,107119109,154451608,159830266,149118256,3902521,143264260,120658903,22728422,15614816,2779601,4353,5705,408,612,715,964,1654,3626,2079,1281,87,463,988,3494,3745,4651,5302,105,5166,3582,575,412,113,25
107185,4,골목상권,해방촌 남동측,커피-음료,227081019,32188,132313856,94767163,22996727,22483059,29737429,24453218,32643423,62463729,32303434,0,20874258,65219651,89878771,49278039,1830300,102930299,114943429,1202536,106782026,74532525,23254050,8203663,3898925,19494,12694,3561,3008,4483,3523,4919,8705,3989,0,2942,10059,12702,6250,235,15714,15503,188,15431,10901,2881,1287,528,18
107186,4,골목상권,해방촌 남동측,일반교습학원,1012367733,3256,957349643,55018090,155577915,240113812,174604239,257600534,129453143,47632469,7385621,0,0,113365276,379832272,478120834,41049351,395142570,617225163,0,0,93359639,658305405,226407311,34295378,3136,120,634,863,490,718,431,95,25,0,0,381,1220,1415,240,1538,1718,0,0,285,2178,698,95,9
107187,4,골목상권,해방촌 남동측,스포츠 강습,14853973,117,14853973,0,4438077,2173752,1177449,1177449,5887246,0,0,0,0,905730,6702403,5615526,1630314,6792975,8060998,0,0,2173752,10506469,0,2173752,117,0,27,18,9,9,54,0,0,0,0,9,54,36,18,54,63,0,0,9,90,0,18,3
107188,4,골목상권,해방촌 남동측,일반의원,79842222,7921,68258948,11583274,10938395,10275993,12459466,21852256,12732838,11583274,0,0,23404870,19006381,28118790,9312181,0,43476703,36365519,0,8667302,9052827,15238751,22889670,23993672,6905,1016,1295,1507,1121,1614,1368,1016,0,0,2452,1928,2454,1087,0,4101,3820,0,771,1015,1858,1683,2594,3
107189,4,골목상권,해방촌 남동측,미용실,104039021,2570,61272029,42766992,12054460,3566349,10888163,12800138,21962919,27963773,14803219,0,3066724,19598669,42270665,34136075,4966888,52568553,46503580,384747,22237851,16678505,30452872,13618832,15699328,1554,1016,386,138,333,316,381,541,475,0,113,511,1024,912,10,1586,974,10,464,710,571,413,393,24
107190,4,골목상권,해방촌 남동측,세탁소,41800711,2211,29596825,12203886,6918738,5477335,2210152,1153123,13837477,12203886,0,0,3939837,8360141,13164822,16335911,0,34017130,7783581,0,5669522,35362440,768749,0,0,1731,480,482,288,192,96,673,480,0,0,96,481,673,961,0,1827,384,0,480,1635,96,0,0,3
107191,4,골목상권,해방촌 남동측,노래방,5174290,58,4634430,539860,3801829,15207,0,748961,68433,231912,307948,353570,0,0,0,3801829,1018891,1091125,4083165,0,266128,425805,136866,543662,3801829,35,23,4,4,0,16,11,11,12,19,0,0,0,4,35,39,19,0,15,16,11,12,4,3
107192,4,골목상권,해방촌 남동측,슈퍼마켓,1880190629,164127,1294030690,586159939,243293456,268701576,241986109,222780207,317269342,325886590,260273349,320476,162822775,317103751,414278325,774636022,211029280,918466359,933879086,4647502,278364370,378973955,367612420,430422072,392325127,113447,50680,22605,22537,22264,19082,26959,26257,24423,39,12407,24761,35386,69881,21653,82089,80672,654,29325,40590,30680,31717,29797,18
107193,4,골목상권,해방촌 남동측,편의점,511104004,72447,337266789,173837215,62693371,60585471,60342949,67988314,85656684,92306700,81530515,95312445,41856304,40972078,52941682,127279642,152741853,351594074,159509930,3758519,203742371,162808460,67033576,41036547,32724531,47645,24802,8778,8705,8754,9661,11747,12964,11838,11166,6716,7646,9475,19397,18047,47814,24633,556,31608,21688,8285,5141,5169,7
107194,4,골목상권,해방촌 남동측,육류판매,846837802,25930,613601225,233236577,87411729,186172711,103522876,122347821,114146088,145437192,87799385,0,94361514,135505903,229860451,381196292,5913642,229093459,580894650,0,40596682,74249026,131314348,162314224,401513829,18027,7903,3190,3983,3505,2845,4504,4592,3311,0,1957,4694,7040,11951,288,9150,15773,0,1706,3491,4717,6720,8290,6
107195,4,골목상권,해방촌 남동측,청과상,72863655,6054,49229444,23634211,8831187,11486937,9277996,9246835,10386489,14040555,9593656,0,6049923,11988326,19958286,29571240,5295880,26646812,44039118,0,8106962,10277807,17703526,18248740,16348895,4242,1812,705,929,802,918,888,1028,784,0,364,1057,1619,2459,555,2140,3906,0,991,1364,1248,1301,1141,9
107196,4,골목상권,해방촌 남동측,일반의류,80347853,827,62848690,17499163,5696996,20037931,13175882,8364803,15573078,17374961,124202,0,2856646,37218127,22979822,16110082,1183176,4664263,73409737,0,0,124202,7527206,9148552,61274040,667,160,102,104,155,164,142,141,19,0,76,275,197,256,23,288,520,0,0,19,275,82,432,6
107197,4,골목상권,해방촌 남동측,안경,17238083,203,13573575,3664508,655440,6715286,2288083,1310881,2603885,3664508,0,0,0,3616839,8949741,4671503,0,8085751,9152332,476684,2901814,1805440,1966321,6852332,3235492,173,30,18,65,30,18,42,30,0,0,0,48,71,84,0,113,90,6,54,24,23,30,66,3
107198,4,골목상권,해방촌 남동측,시계및귀금속,43779348,116,43727296,52052,0,9361989,186855,18838386,15340066,0,52052,0,10246739,0,32516304,1016305,0,195530,43583818,43377,59783,14921588,418478,19878603,8457519,107,9,0,32,33,21,21,0,9,0,24,0,68,24,0,33,83,9,12,9,12,45,29,3
107199,4,골목상권,해방촌 남동측,인테리어,67909515,2943,53092238,14817277,26243608,7132394,4905820,7949697,6860719,10360042,4457235,0,17014266,14596130,26048930,10250189,0,31459794,18205725,0,1295390,27386467,336630,13407445,7239587,2653,290,172,682,610,600,589,280,10,0,983,684,997,279,0,1197,1306,0,63,855,41,781,763,6
107200,4,골목상권,해방촌 남동측,조명용품,3876405,539,3016854,859551,910112,808989,438202,269663,589888,859551,0,0,370787,1112359,1651686,741573,0,2730337,674157,0,404494,471910,1314606,977529,235955,405,134,136,67,67,67,68,134,0,0,68,134,235,102,0,371,101,0,101,68,135,134,34,3
107201,4,골목상권,용산구청,한식음식점,468462804,8230,310653295,157809509,51565789,62440180,58357283,60351843,77938200,120705120,37104389,78575470,4045535,111297613,34418575,184566883,55558728,222746922,93844321,1224692,54183105,67894501,97972667,55600459,39715822,6319,1911,1266,1179,1237,1140,1497,1412,499,196,180,3775,1512,1830,737,3402,3268,44,1338,1299,1561,1587,837,26
107202,4,골목상권,용산구청,중식음식점,105064065,3893,88988053,16076012,15604812,15860571,23723275,17708811,16090584,15529519,546493,0,0,55357282,13480168,36226615,0,39897593,25672251,546492,9126985,14272583,11439137,17099168,13085478,3286,607,541,645,734,728,638,577,30,0,0,2229,650,1014,0,2004,1282,18,468,644,661,880,613,3
107203,4,골목상권,용산구청,일식음식점,45952686,1096,36575862,9376824,2285823,10845165,8040705,7757049,7647120,5945353,3431471,0,0,16859659,1578297,14464219,13050511,12098305,13278003,0,8452843,2456558,10579395,2973706,913804,867,229,66,272,187,112,230,73,156,0,0,294,120,377,305,485,378,0,339,95,255,116,57,4
107204,4,골목상권,용산구청,양식음식점,809425442,21379,492720195,316705247,53376208,72186452,95067947,104086814,168002774,193102848,123602399,768238,41197241,127522967,102171025,401494319,136271652,294609028,352789313,2983952,275799068,201017173,82140836,59159182,26298127,14106,7273,2533,2229,2618,3001,3725,4284,2989,21,3195,6192,4439,6294,1238,8342,10710,129,6739,5842,3396,2086,859,30
107205,4,골목상권,용산구청,패스트푸드점,169446837,8203,86360251,83086586,15047132,16273574,15376754,16373692,23289099,48950311,34136275,0,0,34148158,50728972,81466109,3103598,84908215,84183434,3652370,100838118,41590244,10654682,9882045,2474191,4343,3860,746,803,807,820,1167,2234,1626,0,0,1709,2557,3769,168,3969,4221,205,4929,1952,515,469,120,6
107206,4,골목상권,용산구청,분식전문점,1089071377,38109,790895888,298175489,142448259,135993540,159916973,140255849,212281267,157105990,141069499,85528390,10274574,134865139,197966143,343260156,317176975,376835755,567969912,10506798,503028588,294243670,64065224,60961845,11999542,28498,9611,5558,5351,5118,5312,7159,4791,4820,1151,114,8950,12697,11405,3792,10366,25650,637,19773,9752,2468,2941,445,13
107207,4,골목상권,용산구청,호프-간이주점,192619541,3289,85820101,106799440,4895578,14141906,15519120,14008424,37255073,68230183,38569257,29187250,0,13702316,8049476,54358947,87321552,93837708,88800662,1975113,119877625,39636804,9733399,9418951,1996478,1465,1824,103,212,240,241,669,1116,708,516,0,199,138,1004,1432,1570,1615,34,2134,649,147,197,22,12
107208,4,골목상권,용산구청,커피-음료,670873627,56294,538006554,132867073,77679569,106415538,109616602,118597636,125697209,65764028,67103045,0,92341040,260792173,235029638,80809455,1901321,179045716,273447980,6392544,154047966,108679485,71918732,92054015,19400952,46228,10066,7672,9263,9895,9512,9886,5187,4879,0,14537,19254,15948,6361,194,19376,29836,469,16020,13270,8764,8700,1992,22
107209,4,골목상권,용산구청,예술학원,98138624,102,98138624,0,0,27540205,70598419,0,0,0,0,0,36492902,0,61645722,0,0,0,98138624,0,0,98138624,0,0,0,102,0,0,34,68,0,0,0,0,0,34,0,68,0,0,0,102,0,0,102,0,0,0,2
107210,4,골목상권,용산구청,미용실,41815995,705,27055346,14760649,8336893,0,4615149,2863413,11239891,9539128,5221521,0,1980165,8941800,14858543,10544100,5491387,16499357,25316638,370559,19352246,6977459,8211207,5984028,920496,485,220,120,0,82,47,236,173,47,0,46,178,259,161,61,303,402,7,289,127,163,73,46,6
107211,4,골목상권,용산구청,네일숍,15833334,225,14421570,1411764,0,6588236,833334,0,7000000,941176,470588,0,0,0,12941177,2892157,0,0,15833334,0,803921,8362746,6666667,0,0,163,62,0,63,33,0,67,31,31,0,0,0,64,161,0,0,225,0,64,128,33,0,0,3
107212,4,골목상권,용산구청,슈퍼마켓,678969009,15069,678094437,874572,93283096,153877918,155671176,169270041,105992206,0,874572,0,129622708,195167960,294913509,59264832,0,112381576,94065507,0,39432607,39105311,63607648,49916273,14385244,15059,10,2447,3427,3043,3583,2559,0,10,0,3077,7248,3352,1392,0,7641,4030,0,3182,2986,3032,1729,742,12
107213,4,골목상권,용산구청,일반의류,911677863,7617,655766188,255911675,52956893,193345305,144183633,172790748,92489609,149565252,106346423,0,665027,201500828,433490616,275401452,619940,233839081,629699867,0,153505165,143761264,122916092,182305054,261051373,5286,2331,653,902,1291,1204,1236,1225,1106,0,19,2225,3683,1674,16,1954,5472,0,1689,1420,1635,1960,721,37
107214,4,골목상권,용산구청,신발,16390643,170,10430409,5960234,0,3192982,4257310,2980117,0,5960234,0,0,0,0,12133333,4257310,0,2980117,13410526,0,0,0,4257310,9153216,2980117,127,43,0,42,43,42,0,43,0,0,0,0,127,43,0,42,128,0,0,0,42,85,43,2
107215,4,골목상권,용산구청,가방,426000000,1443,292283158,133716842,35563271,46462925,33634840,41867908,134754214,69406375,64310467,0,0,102521870,180054545,143423585,0,105024453,320975547,2009024,203664824,174086016,26073876,18749083,1417177,988,455,138,125,119,152,454,211,244,0,0,395,606,442,0,283,1160,7,654,620,94,54,14,1
107216,4,골목상권,용산구청,의약품,72716914,6333,72716914,0,8256603,12517505,27850058,14342612,9750136,0,0,0,11420179,21060179,23558577,16677979,0,17778782,29129545,579676,11588431,12598080,6869729,13286734,1985677,6333,0,1087,1203,1478,1420,1145,0,0,0,1101,2594,2044,594,0,2174,3928,43,1551,1652,1145,1464,246,3
107217,4,골목상권,용산구청,화초,72581071,495,69588399,2992672,13700122,18547549,9088299,10867862,17384567,1649228,1343444,0,15339325,16612588,30844073,9785085,0,7559379,10140998,90231,4702054,2752055,6782388,2686888,686760,410,85,75,50,70,95,120,45,40,0,35,105,200,155,0,155,145,5,135,65,50,35,10,6
107218,4,골목상권,서빙고역 1번,한식음식점,30707301,1233,22477626,8229675,4466256,5186750,3749263,5720780,3354577,7099049,1130626,0,243519,17490045,8111620,3975011,887106,12039658,15271724,168540,7183025,5045552,3533968,5514844,5865454,939,294,167,205,171,224,172,252,42,0,6,779,328,97,23,523,614,10,326,241,162,218,180,6
107219,4,골목상권,서빙고역 1번,분식전문점,38900743,452,38602375,298368,1046202,4716518,19175911,12655794,1007950,298368,0,0,744009,20396162,17341708,418864,0,2815374,592911,0,881717,642640,1218338,612038,53553,425,27,77,85,118,72,73,27,0,0,58,261,103,30,0,298,76,0,61,100,130,76,8,3
107220,4,골목상권,서빙고역 1번,커피-음료,20740383,2563,14953558,5786825,2102661,3814306,2927681,3515991,2592919,2961355,2825470,0,0,10579864,6587085,3036627,536807,11982695,5808218,73291,3541346,7257797,4903965,1717388,297126,1866,697,285,420,369,412,380,333,364,0,0,1260,796,416,91,1422,931,16,542,851,566,325,52,3
107221,4,골목상권,서빙고역 1번,자동차수리,256994994,1360,216782875,40212119,80905150,41312292,29278593,60506128,4780712,28172150,12039969,12039969,24945376,78397490,71127930,70484229,0,157291950,52515186,0,1461996,50465858,56778210,50235440,50865631,1187,173,281,265,281,204,156,157,16,16,188,453,469,234,0,876,251,0,31,235,281,376,203,6
107222,4,골목상권,서빙고역 1번,편의점,239510302,33767,181246782,58263520,29479263,37723325,39773388,34264267,40006539,31620443,26643077,23228464,66431838,33941087,29151211,55446953,31310749,174183013,65327289,2044878,40670975,68895355,65141301,49206175,13551618,26280,7487,4192,5604,5546,5301,5637,4504,2983,2630,9998,5360,4982,7075,3722,22604,11163,375,7387,10535,8042,5505,1923,3
107223,4,골목상권,서빙고역 1번,운동/경기용품,455052778,1711,172211400,282841378,27184140,3169728,18350611,54538019,68968902,139315431,143525947,0,0,153266712,216466548,85319518,0,367037899,88014879,0,9364684,56474124,262294009,119339722,7580239,1038,673,210,26,197,302,303,305,368,0,0,315,645,751,0,1377,334,0,84,389,765,333,140,6
107224,4,골목상권,경리단길북측,한식음식점,536372349,13694,357893419,178478930,70079363,46367825,73999355,79098275,88348601,109387291,69091639,12520966,1057186,109237610,58094904,232288483,123173200,295616582,175477669,1308859,120614469,169866871,70632033,68017284,40654737,10062,3632,1997,1559,2154,2056,2296,2329,1303,216,66,4694,1943,4750,2025,7515,4717,22,3182,3611,2202,1883,1331,40
107225,4,골목상권,경리단길북측,중식음식점,44679136,2016,27144236,17534900,5386221,7261806,2801200,5909923,5785086,8041270,9493630,0,0,23523988,8927302,12227846,0,20208219,17230423,0,5989087,5730280,5523236,14703254,5492787,1267,749,250,299,171,261,286,305,444,0,0,992,482,542,0,1029,651,0,317,322,237,554,249,3
107226,4,골목상권,경리단길북측,일식음식점,104755033,2632,67769435,36985598,14696906,9706474,11402956,15037986,16925113,18767952,18217646,14187834,0,8277000,3084976,48284705,30920518,53879151,40593138,585942,48554513,34029420,5482704,4031849,1787861,1813,819,407,289,331,404,382,468,351,269,0,418,133,1171,641,1359,1034,25,1181,784,178,163,61,6
107227,4,골목상권,경리단길북측,양식음식점,3259118979,44365,1982815117,1276303862,319968141,433950968,287621533,294416148,646858327,816832408,459471454,68708437,2084251,385971385,524494114,1321079118,956781674,1383563702,1276545737,14614223,973898032,910520415,387254652,259484922,114337196,23028,21337,3043,3893,3689,4046,8357,12485,8852,1028,36,6919,9670,17974,8738,21501,20288,347,16454,14811,6024,3142,1012,55
107228,4,골목상권,경리단길북측,제과점,316002435,19589,191117359,124885076,36568711,37550352,35006140,35565983,46426173,63367612,61517464,0,71500278,102465395,81714248,55616845,4705669,126281147,162022595,1688593,92891549,83315203,49455364,41258906,19694126,12503,7086,2402,2565,2130,2494,2912,3761,3325,0,4156,5837,5051,4044,501,7687,11058,129,5961,5155,3459,2490,1550,12
107229,4,골목상권,경리단길북측,패스트푸드점,29156312,2114,17180767,11975545,3958613,108252,4191070,3699947,5222885,5903734,6071811,0,0,5157934,4263998,15874334,3860046,16457756,10789328,0,6593700,8554774,5125458,5134574,1838579,1264,850,256,11,342,279,376,434,416,0,0,296,307,1215,296,1231,838,0,519,645,399,354,154,3
107230,4,골목상권,경리단길북측,분식전문점,256938713,15683,180953168,75985545,24261288,26498091,38949829,40391442,50852518,54393671,21591874,6538295,21304643,48967567,34059361,99801812,46267035,130175111,97656912,993213,59918918,74654635,41835306,32726236,17703713,12445,3238,2186,2254,2599,2518,2888,2608,630,125,1707,4683,3503,4847,818,8088,6362,98,3409,4164,3415,2319,1040,36
